run,time,energy,future_jobs,pending_jobs,running_jobs,finished_jobs,slowdown_total,slowdown_avg,slowdown_max,slowdown_min,bounded_slowdown_total,bounded_slowdown_avg,bounded_slowdown_max,bounded_slowdown_min,waiting_time_total,waiting_time_avg,waiting_time_max,waiting_time_min
0,0,0,7,0,0,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.0,0.0,6,0,1,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.1,2.851475,5,0,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.2,6.571960000000001,4,1,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,1.0,36.335840000000005,3,2,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,1.2,43.776810000000005,2,3,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,1.4,51.217780000000005,1,4,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,1.8,66.09972,0,5,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,2.9411764711764707,108.55701943364991,0,4,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0
0,3.235294118235294,119.49962237482639,0,3,2,2,11.320000002000004,5.660000001000002,10.320000002000004,1.0,2.0,1.0,1,1,2.7411764711764706,1.3705882355882353,2.7411764711764706,0.0
0,3.4333333355686273,126.86764174983045,0,1,3,3,12.320000002000004,4.106666667333335,10.320000002000004,1.0,3.0,1.0,1,1,2.7411764711764706,0.9137254903921569,2.7411764711764706,0.0
0,4.100000002235294,151.6708750831638,0,0,2,5,20.72000000870588,4.144000001741176,10.320000002000004,1.0,5.0,1.0,1,1,7.007843142313725,1.4015686284627449,2.7411764711764706,0.0
0,4.766666668901961,174.34768174983046,0,0,1,6,25.17000001205882,4.195000002009803,10.320000002000004,1.0,6.0,1.0,1,1,9.307843144549018,1.5513071907581697,2.7411764711764706,0.0
0,6.176470589490196,214.71077824921252,0,0,0,7,26.930000012086555,3.847142858869508,10.320000002000004,1.0,7.0,1.0,1,1,11.543137262784313,1.6490196089691875,2.7411764711764706,0.0
