run,id,req_time,ntasks,mem,submit_time,start_time,finish_time,execution_time,operations,mem_vol,profile,resources
0,job6934.0,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core0
0,job6934.1,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core1
0,job6934.2,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core2
0,job6934.3,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core3
0,job6934.4,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core4
0,job6934.5,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core5
0,job6934.6,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core6
0,job6934.7,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core7
0,job6934.8,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core8
0,job6934.9,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core9
0,job6934.10,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core10
0,job6934.11,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core11
0,job6934.12,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core12
0,job6934.13,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core13
0,job6934.14,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core14
0,job6934.15,91,25,0,0,0,75.83333333333333,75.83333333333333,227500000000,0,0,the_platform.cluster0.node0.processor0.core15
