energy 0 0,energy 0 1,energy 1 0,energy 1 1,heuristic 1 1,heuristic 2 1
7.657058824607843,10.676666670705885,7.657058824666667,10.676666669941175,10.676666669941175,10.67666667045098
262.942025081504,250.45638503518563,262.94202508336303,256.27472228044195,256.27472228044195,254.97679735176
2013.362553510587,2674.0393385706466,2013.362553540289,2736.159785720026,2736.159785720026,2722.30227402387
