53451302.66726863,49089833.30840575,49089833.30840575,49089833.30840575,49089833.30840575,49089833.30840575
343409.1126808668,184617.26001787648,184617.26001787648,184617.26001787648,184617.26001787648,184617.26001787648
22822774.20237144,18765660.125810828,18765660.125810828,18765660.125810828,18765660.125810828,18765660.125810828
117335448.5106248,105258359.80085772,111394923.40537992,105258359.80085772,105251838.11244673,105251838.11244673
114371232.1545186,86697827.29650138,94876878.32632051,86697827.29650138,86697827.29650138,86697827.29650138
51264542.28119829,41257588.71786701,41257588.71786701,41257588.71786701,41257588.71786701,41257588.71786701
53758479.705508605,45557352.01785915,45557352.01785915,45557352.01785915,44975946.14711133,44975946.14711133
5289630.837254516,4880830.292044427,4880830.292044427,4880830.292044427,4880830.292044427,4880830.292044427
55651821.11702059,39506427.58251075,39506427.58251075,39506427.58251075,39506427.58251075,39506427.58251075
56007564.4471011,48606980.89384563,48606980.89384563,48606980.89384563,48606980.89384563,48606980.89384563
66600318.26729141,60287286.38078147,60287286.38078147,60287286.38078147,60287286.38078147,60287286.38078147
4531377.239669323,3404319.3031794247,3404319.3031794247,3404319.3031794247,3404319.3031794247,3404319.3031794247
39862457.55266084,36348181.65412672,36348181.65412672,36348181.65412672,36348181.65412672,36348181.65412672
40950265.42615688,36243327.92022212,36243327.92022212,36243327.92022212,36243327.92022212,36243327.92022212
15964636.88477589,11366708.422828332,11366708.422828332,11366708.422828332,11366708.422828332,11366708.422828332
137076659.52859783,128144309.20633829,132076742.19972906,128144309.20633829,127827553.0978298,127827553.0978298
20408391.293456424,15322494.627556346,15322494.627556346,15322494.627556346,15322494.627556346,15322494.627556346
82966574.25724924,70104494.49892756,70104494.49892756,70104494.49892756,70104494.49892756,70104494.49892756
150110402.59105635,137176170.56426075,137176170.56426075,137176170.56426075,137176170.56426075,137176170.56426075
185221263.0255287,170356311.53607017,185221263.0255287,170356311.53607017,170356311.53607017,170356311.53607017
75697928.90232612,67155153.36986135,75674970.9865217,67155153.36986135,67155153.36986135,67155153.36986135
54647709.39350524,50866017.8748312,50866017.8748312,50866017.8748312,50866017.8748312,50866017.8748312
24525192.41932994,20520744.27269984,20520744.27269984,20520744.27269984,20520744.27269984,20520744.27269984
78804331.39520627,65374738.21528104,65374738.21528104,65374738.21528104,65374738.21528104,65374738.21528104
1052193.9490715684,777123.852611058,777123.852611058,777123.852611058,777123.852611058,777123.852611058
67967039.93463695,57345330.73337275,57345330.73337275,57345330.73337275,57345330.73337275,57345330.73337275
16494199.378345666,10169973.265264608,10169973.265264608,10169973.265264608,10169973.265264608,10169973.265264608
30634205.85356125,23513656.18416934,23513656.18416934,23513656.18416934,23513656.18416934,23513656.18416934
68597600.0945077,66045635.092233256,66045635.092233256,66045635.092233256,66045635.092233256,66045635.092233256
28280421.94696641,24674631.252550803,24674631.252550803,24674631.252550803,24672651.76988947,24672651.76988947
