run,time,energy,future_jobs,pending_jobs,running_jobs,finished_jobs,slowdown_total,slowdown_avg,slowdown_max,slowdown_min,bounded_slowdown_total,bounded_slowdown_avg,bounded_slowdown_max,bounded_slowdown_min,waiting_time_total,waiting_time_avg,waiting_time_max,waiting_time_min
0,121861.0,36732861.76677072,805,0,6,80,80.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,121888.97619047618,36748796.58969929,805,0,5,81,81.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,122135.0,36877103.552754276,804,0,6,81,81.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,149046.666666667,52659384.3773819,804,0,5,82,82.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,157080.66666667268,57024887.600780785,804,0,4,83,83.0,1.0,1.0,1.0,83.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,157602.83333334068,57186831.22269961,804,0,4,83,83.0,1.0,1.0,1.0,83.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,157602.833333341,57186831.22269972,804,0,3,84,84.0,1.0,1.0,1.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,166038.0,59104252.58723158,803,0,4,84,84.0,1.0,1.0,1.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,169799.0,60836394.46663681,802,0,5,84,84.0,1.0,1.0,1.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,170334.83333333334,61139981.31402349,802,0,4,85,85.0,1.0,1.0,1.0,85.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,170772.0,61341319.97172444,801,0,5,85,85.0,1.0,1.0,1.0,85.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,171035.33333333334,61463471.49500727,801,0,4,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173663.0,62673652.69108556,800,0,5,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173683.0,62684188.9619678,799,0,6,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173695.0,62690908.28449715,798,0,7,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173763.0,62730110.86549676,797,0,8,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173766.0,62732158.4391291,796,0,9,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173781.0,62743506.8553291,795,0,10,86,86.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173793.0,62752983.1482891,795,0,9,87,87.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173793.83333333334,62753586.007522434,795,0,8,88,88.0,1.0,1.0,1.0,88.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173798.0,62756462.26202243,794,0,9,88,88.0,1.0,1.0,1.0,88.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173805.83333333366,62762388.657149345,794,0,8,89,89.0,1.0,1.0,1.0,89.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173835.6428571432,62784447.587915055,794,0,7,90,90.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173887.66666666718,62819093.340388626,794,0,6,91,91.0,1.0,1.0,1.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,173912.16666666686,62834597.664219156,794,0,5,92,92.0,1.0,1.0,1.0,92.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,174008.0,62888893.91219644,793,0,6,92,92.0,1.0,1.0,1.0,92.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,175257.0,63753780.87879233,792,0,7,92,92.0,1.0,1.0,1.0,92.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,175296.88095238095,63783313.76731614,792,0,6,93,93.0,1.0,1.0,1.0,93.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,175451.0,63890035.589245595,791,0,7,93,93.0,1.0,1.0,1.0,93.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,175508.00000000032,63932245.580365844,791,0,6,94,94.0,1.0,1.0,1.0,94.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,175598.61904761914,63987942.961340934,791,0,5,95,95.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,175924.0,64172293.899194084,790,0,6,95,95.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,176003.16666666666,64219507.83393628,790,0,5,96,96.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,177509.0,65072667.13911161,789,0,6,96,96.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,177585.66666666666,65116358.1341602,789,0,5,97,97.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,177676.0,65167538.24964499,788,0,6,97,97.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,177753.5,65213758.20681367,788,0,5,98,98.0,1.0,1.0,1.0,98.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,177780.0,65228772.29973264,787,0,6,98,98.0,1.0,1.0,1.0,98.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,177854.16666666666,65271284.30258761,787,0,5,99,99.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,179236.0,66054188.98429305,786,1,5,99,99.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,180112.0,66550503.904935166,785,1,6,99,99.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,183029.0,68222515.30710986,784,1,7,99,99.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,183082.33333333334,68253262.4294625,784,1,6,100,100.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
