run,time,energy,future_jobs,pending_jobs,running_jobs,finished_jobs,slowdown_total,slowdown_avg,slowdown_max,slowdown_min,bounded_slowdown_total,bounded_slowdown_avg,bounded_slowdown_max,bounded_slowdown_min,waiting_time_total,waiting_time_avg,waiting_time_max,waiting_time_min
0,0,0,891,0,0,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0,0,890,0,1,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,150.5952380952381,13296.372833333337,890,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,264.0,16385.80706203467,889,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,325.0,21771.626382034672,888,0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,419.95238095238096,32004.887555368008,888,0,1,2,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,483.33333333333337,37600.92620870134,888,0,0,3,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,2340.0,88181.24977664801,887,0,1,3,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,2415.0,102299.59058504802,887,0,0,4,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,4831.0,201698.18255484,886,0,1,4,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,4926.0,211406.36338884,885,0,2,4,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,5209.571428571428,258612.24956026857,885,0,1,5,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,6669.0,412464.544224296,884,0,2,5,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,6887.452380952381,448830.1198433436,884,0,1,6,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,7325.0,494956.19037063466,883,0,2,6,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,7825.0,610612.9624266346,883,0,1,7,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,8439.0,675340.5625114026,882,0,2,7,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,8629.0,719290.1358926826,882,0,1,8,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,10633.0,930550.9022931305,881,0,2,8,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,12133.0,1277521.2184611303,881,0,1,9,9.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,14097.0,1484565.2030970983,880,0,2,9,9.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18115.0,2240931.7813391145,879,0,3,9,9.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18168.571428571428,2253591.093481972,879,0,2,10,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18244.0,2267790.110523563,878,0,3,10,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18279.119047619046,2276088.9929283247,878,0,2,11,11.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18283.0,2276819.5610399977,877,0,3,11,11.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18362.166666666668,2296705.558282198,877,0,2,12,12.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18662.0,2353147.547425112,876,0,3,12,12.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18774.5,2381406.5961377122,876,0,2,13,13.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18798.0,2385830.3429243444,875,0,3,13,13.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,18832.52380952381,2393988.566305297,875,0,2,14,14.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,19315.0,2484812.076826382,874,0,3,14,14.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,19404.166666666668,2507209.9895097017,874,0,2,15,15.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,20096.0,2637443.83994452,873,0,3,15,15.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,20150.761904761905,2650384.4701349963,873,0,2,16,16.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,24118.0,3397195.396756851,872,0,3,16,16.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,25189.428571428572,3657338.939613994,872,0,2,17,17.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,33641.0,5248301.150215427,871,0,3,17,17.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,33692.78571428572,5260538.485286856,871,0,2,18,18.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,33749.0,5271120.517873723,870,0,3,18,18.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,33784.71428571428,5279560.059302295,870,0,2,19,19.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,44066.0,7214956.0014732275,869,0,3,19,19.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,44163.5,7239447.1770241475,869,0,2,20,20.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,44185.0,7243494.434722556,868,0,3,20,20.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,44233.80952380953,7255028.474674936,868,0,2,21,21.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,45954.0,7578844.946651217,867,0,3,21,21.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,46076.5,7632179.553304937,867,0,2,22,22.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,46134.0,7643802.821880377,866,0,3,22,22.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,97053.500000004,29813366.115793094,866,0,2,23,23.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104136.0,32591940.95696476,865,0,3,23,23.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104170.52380952382,32607144.488679048,865,0,2,24,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104277.0,32648916.753280684,864,0,3,24,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104290.0,32654641.669360686,863,0,4,24,24.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104306.76190476191,32662132.089231163,863,0,3,25,25.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104320.95238095238,32668381.265025448,863,0,2,26,26.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104506.0,32740978.322378743,862,0,3,26,26.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104535.16666666667,32753822.685378745,862,0,2,27,27.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104673.0,32807896.84454218,861,0,3,27,27.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,104731.33333333333,32833964.356875513,861,0,2,28,28.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,105722.0,33222618.28924247,860,0,3,28,28.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,105756.52380952382,33238046.00062342,860,0,2,29,29.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,105916.0,33300610.98906299,859,0,3,29,29.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,106024.33333333333,33349022.083396323,859,0,2,30,30.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,106305.0,33459131.97944376,858,0,3,30,30.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,106396.07142857143,33499829.218086615,858,0,2,31,31.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,107994.0,34126721.43503872,857,0,3,31,31.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108040.42857142857,34147167.56389587,857,0,2,32,32.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108099.0,34170146.04576529,856,0,3,32,32.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108133.52380952382,34185349.57747957,856,0,2,33,33.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108210.0,34215352.37575785,855,0,3,33,33.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108247.5,34231866.55675785,855,0,2,34,34.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108277.0,34243439.86530916,854,0,3,34,34.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108307.95238095238,34257070.61788058,854,0,2,35,35.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108347.0,34272389.60579353,853,0,3,35,35.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108391.16666666667,34292497.03482514,853,0,2,36,36.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108396.0,34294393.22662168,852,0,3,36,36.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108496.0,34336606.48103288,852,0,2,37,37.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108500.0,34338175.743209325,851,0,3,37,37.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108541.07142857143,34356262.70335218,851,0,2,38,38.0,1.0,1.0,1.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,108971.0,34524930.36478148,850,0,3,38,38.0,1.0,1.0,1.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109002.54761904762,34538823.24721005,850,0,2,39,39.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109007.0,34540569.98546597,849,0,3,39,39.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109098.0,34578984.046980165,848,0,4,39,39.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109100.33333333333,34580081.16902017,848,0,3,40,40.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109132.5238095238,34594257.151694454,848,0,2,41,41.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109204.0,34622298.37225217,847,0,3,41,41.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109304.83333333333,34664863.40378347,847,0,2,42,42.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109357.0,34685329.19800132,846,0,3,42,42.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109403.42857142857,34705775.32685846,846,0,2,43,43.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109610.0,34786816.50925646,845,0,3,43,43.0,1.0,1.0,1.0,43.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109644.52380952382,34802020.04097074,845,0,2,44,44.0,1.0,1.0,1.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109690.0,34819861.05738155,844,0,3,44,44.0,1.0,1.0,1.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109785.83333333333,34860315.42619228,844,0,2,45,45.0,1.0,1.0,1.0,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109882.0,34898043.10435106,843,0,3,45,45.0,1.0,1.0,1.0,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109917.11904761905,34913508.76592249,843,0,2,46,46.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,109990.0,34942101.09641122,842,0,3,46,46.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110116.0,34995289.79696933,841,0,4,46,46.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110125.83333333333,34999913.38270933,841,0,3,47,47.0,1.0,1.0,1.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110157.07142857142,35013669.95761219,841,0,2,48,48.0,1.0,1.0,1.0,48.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110378.0,35100343.670322075,840,0,3,48,48.0,1.0,1.0,1.0,48.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110412.52380952382,35115547.20203636,840,0,2,49,49.0,1.0,1.0,1.0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110559.0,35173012.08840247,839,0,3,49,49.0,1.0,1.0,1.0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110712.33333333333,35237739.078499645,839,0,2,50,50.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110714.0,35238392.937739834,838,0,3,50,50.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,110758.64285714286,35258052.67702555,838,0,2,51,51.0,1.0,1.0,1.0,51.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111189.0,35426888.473688036,837,0,3,51,51.0,1.0,1.0,1.0,51.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111223.52380952382,35442092.00540232,837,0,2,52,52.0,1.0,1.0,1.0,52.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111264.0,35457971.444092564,836,0,3,52,52.0,1.0,1.0,1.0,52.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111410.0,35519602.79553292,835,0,4,52,52.0,1.0,1.0,1.0,52.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111415.66666666667,35522267.23477292,835,0,3,53,53.0,1.0,1.0,1.0,53.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111449.88095238096,35537334.458961494,835,0,2,54,54.0,1.0,1.0,1.0,54.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111541.0,35573081.877707124,834,0,3,54,54.0,1.0,1.0,1.0,54.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111575.52380952382,35588285.40942141,834,0,2,55,55.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111753.0,35657912.077654995,833,0,3,55,55.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,111885.5,35713844.63974983,833,0,2,56,56.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
