edp 0 0,edp 0 1,edp 1 0,edp 1 1,heuristic 1 1,heuristic 2 1
10.676666670078433,6.666666670843138,7.343333336901961,6.6666666708823525,10.676666670941175,10.676666670078433
207.45085292100924,209.5974104780539,210.2438155658911,201.0165215078185,209.1670307158573,207.45085292100924
2214.8836070610823,1397.3160707290701,1543.8904197224756,1340.1101442328793,2233.206665503723,2214.8836070610823
