energy 0 0,energy 0 1,energy 1 0,energy 1 1,heuristic 1 1,heuristic 2 1
6.186470589313726,6.676666670980392,5.89235294237255,6.676666670588235,6.676666670588235,6.676666670980392
197.1093497207777,189.5784649339336,195.26886412957305,187.8622871362876,187.86228713628765,189.5784649339336
1219.4111949263447,1265.7522183600195,1150.5930661076354,1254.2938711833283,1254.2938711833285,1265.7522183600195
