edp 0 0,edp 0 1,edp 1 0,edp 1 1,heuristic 1 1,heuristic 2 1
8.066666667784313,7.176470589058823,8.010000003117646,7.333333336568628,8.010000003117646,8.010000003117646
243.0626567143701,247.7200904011381,242.91430760793924,246.37006197477757,242.91430760793924,242.91430760793924
1960.7054311009101,1777.7559430827605,1945.7436046969142,1806.7137886121152,1945.7436046969142,1945.7436046969142
