edp 0 0,edp 0 1,edp 1 0,edp 1 1,heuristic 1 1,heuristic 2 1
6.470588236352942,6.666666670313726,5.882352942529413,6.666666670313725,6.176470589490196,6.470588236352942
216.25141194641031,205.9951539111708,212.0064770917941,205.99515391117075,214.71077824921247,217.41507940046148
1399.2738422351567,1373.3010268257485,1247.0969243562095,1373.3010268257478,1326.1548071028121,1406.803455174367
