edp 0 0,edp 0 1,edp 1 0,edp 1 1,heuristic 1 1,heuristic 2 1
5.882352942725491,6.666666670862745,8.010000003431372,6.666666671137255,8.010000003431372,5.882352942725491
202.04764979160376,192.86241694052217,186.5559231989972,191.14623914887432,186.5559231989972,202.04764979160376
1188.5155873224098,1285.7494470794136,1494.3129454641103,1274.3082618470316,1494.3129454641103,1188.5155873224098
