49105285.69257293,49105285.69257293,53491129.01210846,49105285.69257293,49105285.69257293,49105285.69257293
73911113.40366904,73911113.40366904,81362591.48034705,73911113.40366904,73911113.40366904,73911113.40366904
72050554.23789522,72050554.23789522,82027093.47111803,72050554.23789522,72044032.54948422,72044032.54948422
116258684.97645228,116258684.97645228,142407584.81165022,101770238.99735886,100006039.21460731,100006039.21460731
49365091.94875502,49362935.72657098,57485502.15624268,49362935.72657098,48781529.85582372,48781529.85582372
39720536.51678602,39720536.51678602,57689085.19944389,39720536.51678602,39720536.51678602,39720536.51678602
50095985.10579417,50095985.10579417,57535152.522689015,50095985.10579417,50095985.10579417,50095985.10579417
60081936.72062495,60081936.72062495,66207419.3477102,60081936.72062495,60081936.72062495,60081936.72062495
47449295.75604537,47449295.75604537,50948746.59170787,47449295.75604537,47449295.75604537,47449295.75604537
69979062.59314372,69979062.59314372,77229775.06491804,69979062.59314372,69979062.59314372,69979062.59314372
92884967.82631724,92884967.82631724,101270021.6639192,92884967.82631724,92884967.82631724,92884967.82631724
93884808.8857284,96579786.14474373,109932686.87154166,96579786.14474373,91229140.45631395,91229140.45631395
305666918.9448675,295681926.507954,312055348.0323943,295694814.69461346,271144351.8029644,271144351.8029644
68407357.06551798,64968946.46013402,86299542.63630748,64968946.46013402,68203391.74228601,68203391.74228601
73515452.24005945,73515452.24005945,74664919.09080514,69532874.70165037,69532874.70165037,69532874.70165037
65530016.35543686,65530016.35543686,79023670.63622546,65530016.35543686,65530016.35543686,65530016.35543686
57998242.40566032,57998242.40566032,64663394.25632516,57998242.40566032,57998242.40566032,57998242.40566032
15653812.13409356,15653812.13409356,25448454.989312388,15653812.13409356,15653812.13409356,15653812.13409356
83942381.36670282,83942381.36670282,99239332.49055263,83942381.36670282,83942381.36670282,83942381.36670282
23546898.02669053,23546898.02669053,27194067.138907436,23546898.02669053,23546898.02669044,23546898.026690435
