157602.83333333698,157602.83333333698,157602.83333334135,157602.83333333698,157602.83333333698,157602.83333333698
272681.0,272681.0,272681.0,272681.0,272681.0,272681.0
173515.00000000035,173515.00000000035,173515.00000000134,173515.00000000035,173515.00000000035,173515.00000000035
266760.000000001,266760.000000001,266760.0000000025,266760.000000001,266760.000000001,266760.000000001
158702.666666667,158702.6666666687,158702.66666667,158702.6666666687,158702.666666669,158702.666666669
165044.66666666834,165044.66666666834,165044.6666666713,165044.66666666834,165044.66666666834,165044.66666666834
257772.0000000017,257772.0000000017,257772.0000000028,257772.0000000017,257772.0000000017,257772.0000000017
222641.00000000268,222641.00000000268,222641.0000000062,222641.00000000268,222641.00000000268,222641.00000000268
128224.83333333569,128224.83333333569,128224.83333333634,128224.83333333569,128224.83333333569,128224.83333333569
193544.3333333337,193544.3333333337,193544.33333333395,193544.3333333337,193544.3333333337,193544.3333333337
265836.333333336,265836.333333336,265836.3333333391,265836.333333336,265836.333333336,265836.333333336
205412.83333333465,270488.666666668,216372.66666667143,270488.666666668,188068.00000000032,188068.00000000032
514017.5000000026,516308.3333333351,474792.6666666712,516308.3333333348,428567.5000000004,428567.5000000004
141728.500000001,143446.000000001,157492.6666666706,143446.000000001,141647.66666666864,141647.66666666864
211003.00000000265,211003.00000000265,211003.00000000265,211003.00000000035,211003.00000000035,211003.00000000035
220140.666666668,220140.666666668,220140.6666666681,220140.666666668,220140.666666668,220140.666666668
229541.16666666704,229541.16666666704,229541.16666666832,229541.16666666704,229541.16666666704,229541.16666666704
97205.00000000032,97205.00000000032,97205.00000000252,97205.00000000032,97205.00000000032,97205.00000000032
226299.166666668,226299.166666668,226299.166666669,226299.166666668,226299.166666668,226299.166666668
146541.000000002,146541.000000002,146541.00000000343,146541.000000002,146541.0000000017,146541.0000000017
