run,time,energy,future_jobs,pending_jobs,running_jobs,finished_jobs,slowdown_total,slowdown_avg,slowdown_max,slowdown_min,bounded_slowdown_total,bounded_slowdown_avg,bounded_slowdown_max,bounded_slowdown_min,waiting_time_total,waiting_time_avg,waiting_time_max,waiting_time_min
0,0,0,7,0,0,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.0,0.0,6,0,1,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.01,0.2851475,5,0,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.02,0.657196,4,1,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.6766666666666666,25.088380833333332,4,1,2,0,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf,0.0,0.0,-inf,inf
0,0.6766666673333334,25.088380858136567,4,0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0
0,1.0,37.117948999999996,3,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0
0,1.2,44.558918999999996,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0
0,1.3433333353333332,49.89161424107636,2,1,2,2,2.9849999990300002,1.4924999995150001,1.9849999990300002,1.0,2.0,1.0,1,1,0.6566666673333333,0.32833333366666667,0.6566666673333333,0.0
0,1.4,51.999888999999996,1,2,2,2,2.9849999990300002,1.4924999995150001,1.9849999990300002,1.0,2.0,1.0,1,1,0.6566666673333333,0.32833333366666667,0.6566666673333333,0.0
0,1.8,66.881829,0,3,2,2,2.9849999990300002,1.4924999995150001,1.9849999990300002,1.0,2.0,1.0,1,1,0.6566666673333333,0.32833333366666667,0.6566666673333333,0.0
0,2.9411764714705884,109.33912844459252,0,1,3,3,3.9849999990300002,1.32833333301,1.9849999990300002,1.0,3.0,1.0,1,1,0.6566666673333333,0.21888888911111112,0.6566666673333333,0.0
0,3.2352941185294117,120.28173138576899,0,0,3,4,8.865000002030001,2.2162500005075003,4.880000003000002,1.0,4.0,1.0,1,1,1.7978431388039215,0.4494607847009804,1.1411764714705883,0.0
0,5.882352942058823,218.76515785635723,0,0,2,5,10.457000002330002,2.0914000004660003,4.880000003000002,1.0,5.0,1.0,1,1,3.5390196102745097,0.707803922054902,1.7411764714705884,0.0
0,6.176470589117646,226.41766667988665,0,0,1,6,12.081000002630002,2.013500000438334,4.880000003000002,1.0,6.0,1.0,1,1,5.374313728803921,0.8957189548006536,1.8352941185294118,0.0
0,8.010000003117646,242.91430760793924,0,0,0,7,13.132500002921368,1.876071428988767,4.880000003000002,1.0,7.0,1.0,1,1,5.717647064137254,0.8168067234481792,1.8352941185294118,0.0
